	integration and excision	connector	head and packaging	DNA, RNA and nucleotide metabolism	lysis	moron, auxiliary metabolic gene and host takeover	other	tail	transcription regulation	FPR
1242	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1242
1243	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12430000000000001
1244	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12440000000000001
1245	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1245
1246	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1246
1247	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1247
1248	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12480000000000001
1249	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12490000000000001
1250	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.125
1251	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12510000000000002
1252	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1252
1253	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1253
1254	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1254
1255	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1255
1256	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12560000000000002
1257	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1257
1258	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9982232272653853	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1258
1259	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1259
1260	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.126
1261	0.9987828203790645	1.0	0.9995867524647264	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12610000000000002
1262	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1262
1263	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1263
1264	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1264
1265	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1265
1266	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12660000000000002
1267	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1267
1268	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1268
1269	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1269
1270	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.127
1271	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12710000000000002
1272	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1272
1273	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1273
1274	0.9987828203790645	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1274
1275	0.9989567031820553	1.0	0.9996457878269083	0.9994916690200508	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.1275
1276	0.9989567031820553	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9983784458026693	0.9995703313819216	0.999829960891005	0.12760000000000002
1277	0.9989567031820553	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9995703313819216	0.999829960891005	0.1277
1278	0.9989567031820553	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9995703313819216	0.999829960891005	0.1278
1279	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9995703313819216	0.999829960891005	0.1279
1280	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9996240399591815	0.999829960891005	0.128
1281	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9996240399591815	0.999829960891005	0.12810000000000002
1282	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9996240399591815	0.999829960891005	0.1282
1283	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9996240399591815	0.999829960891005	0.1283
1284	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9996240399591815	0.999829960891005	0.12840000000000001
1285	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9985031807409255	0.9996240399591815	0.999829960891005	0.1285
1286	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9987526506174379	0.9996240399591815	0.999829960891005	0.12860000000000002
1287	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1287
1288	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1288
1289	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.12890000000000001
1290	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.129
1291	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1291
1292	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1292
1293	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1293
1294	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.12940000000000002
1295	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1295
1296	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1296
1297	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1297
1298	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1298
1299	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.12990000000000002
1300	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.13
1301	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1301
1302	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1302
1303	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1303
1304	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.13040000000000002
1305	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1305
1306	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1306
1307	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1307
1308	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1308
1309	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.13090000000000002
1310	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.131
1311	0.9991305859850461	1.0	0.9996457878269083	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1311
1312	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1312
1313	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1313
1314	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.13140000000000002
1315	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1315
1316	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1316
1317	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1317
1318	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1318
1319	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.13190000000000002
1320	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.132
1321	0.9991305859850461	1.0	0.9997048231890903	0.9995481502400452	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1321
1322	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1322
1323	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.1323
1324	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9988773855556942	0.9996240399591815	0.999829960891005	0.13240000000000002
1325	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1325
1326	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1326
1327	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1327
1328	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1328
1329	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13290000000000002
1330	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.133
1331	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1331
1332	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1332
1333	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	0.9998676548438327	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1333
1334	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13340000000000002
1335	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1335
1336	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1336
1337	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1337
1338	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1338
1339	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13390000000000002
1340	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.134
1341	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1341
1342	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1342
1343	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1343
1344	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13440000000000002
1345	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1345
1346	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1346
1347	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13470000000000001
1348	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1348
1349	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13490000000000002
1350	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.135
1351	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1351
1352	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13520000000000001
1353	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.1353
1354	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.999829960891005	0.13540000000000002
1355	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1355
1356	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1356
1357	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.13570000000000002
1358	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1358
1359	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1359
1360	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.136
1361	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1361
1362	0.9991305859850461	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.13620000000000002
1363	0.9993044687880369	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1363
1364	0.9993044687880369	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1364
1365	0.9993044687880369	1.0	0.9997048231890903	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1365
1366	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1366
1367	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.13670000000000002
1368	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1368
1369	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1369
1370	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.137
1371	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1371
1372	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.13720000000000002
1373	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1373
1374	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1374
1375	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1375
1376	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1376
1377	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.13770000000000002
1378	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1378
1379	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1379
1380	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.138
1381	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1381
1382	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.13820000000000002
1383	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1383
1384	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9990021204939503	0.9996240399591815	0.9999149804455024	0.1384
1385	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1385
1386	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1386
1387	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.13870000000000002
1388	0.9993044687880369	1.0	0.9997638585512723	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1388
1389	0.9993044687880369	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1389
1390	0.9993044687880369	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.139
1391	0.9994783515910276	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1391
1392	0.9994783515910276	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.13920000000000002
1393	0.9994783515910276	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1393
1394	0.9994783515910276	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1394
1395	0.9994783515910276	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1395
1396	0.9994783515910276	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1396
1397	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.13970000000000002
1398	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1398
1399	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1399
1400	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.14
1401	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1401
1402	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.14020000000000002
1403	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1403
1404	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1404
1405	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1405
1406	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1406
1407	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.14070000000000002
1408	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1408
1409	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1409
1410	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.14100000000000001
1411	0.9996522343940184	1.0	0.9998228939134541	0.9996046314600395	1.0	0.9983847520594411	0.9991268554322066	0.9996240399591815	0.9999149804455024	0.1411
